id,creation_date,completed_date,status,total_price,quantity,requester_id,approver_id,send_back_reason_id,supplier_id,item_id,spend_category_id
2660- 221400001153,05/15/2014,06/01/2014,Approved,3675.0,15.0,8,0,,102,8180,12
3176163,06/18/2014,07/01/2014,Approved,26594.4,1.0,9,0,,695,8181,33
4500238139,06/12/2014,06/13/2014,Approved,1391.2,20.0,8,0,,1678,8182,48
S4635133,05/05/2015,05/13/2015,Approved,22500.0,1.0,2,3,,2999,8183,16
4500252939,09/29/2014,10/02/2014,Approved,189.0,1.0,5,3,,2850,8184,27
4500212655,06/27/2014,07/06/2014,Approved,37.95,1.0,1,1,,1874,3414,16
3180555,02/09/2015,02/12/2015,Approved,83852.23,1.0,8,2,,2392,8185,13
P1300002,04/16/2013,04/19/2013,Approved,18599.5,1.0,4,0,,1684,8186,33
4500231966,05/12/2014,05/19/2014,Sent Back,9933.22,1.0,5,3,881,1562,8187,
REQ0010632,06/21/2013,06/23/2013,Approved,277.0,100.0,9,0,,1374,8188,
4500170963,02/25/2013,02/26/2013,Approved,619.8,2.0,1,4,,1806,8189,35
DOF 0061-04,03/25/2015,04/08/2015,Approved,67000.0,1.0,7,2,,1426,8190,33
4500216889,11/04/2014,11/08/2014,Approved,440.94,1.0,4,4,,1874,8191,16
1702-2013,05/21/2014,05/24/2014,Approved,6565.0,1.0,2,2,,2079,8192,23
4500177771,04/17/2013,04/23/2013,Approved,281.4,1.0,0,0,,435,67,0
14-I0063,02/12/2015,03/02/2015,Approved,514.5,1.0,7,0,,1871,8193,12
PO432259,10/28/2013,11/05/2013,Approved,152.22,6.0,0,0,,2503,8194,16
4500204680,11/22/2013,12/09/2013,Approved,814.08,6.0,3,3,,2503,8195,19
3169607,05/10/2013,05/12/2013,Approved,928.26,1.0,0,4,,1870,8196,22
HC38291-13-6300,12/11/2013,01/08/2014,Approved,33797.4,1.0,5,3,,1400,8197,35
21400000025,08/13/2013,08/22/2013,Approved,20438.44,1.0,5,1,,2494,1425,4
14F-3006,06/06/2014,06/16/2014,Approved,108412.0,1.0,4,3,,2179,1727,43
FV456092,09/10/2014,09/13/2014,Approved,661.08,12.0,5,0,,318,8198,19
14-6316,06/11/2015,06/21/2015,Approved,8087.0,1.0,6,4,,2392,507,7
C1300108,11/22/2013,11/28/2013,Approved,5000.0,1.0,9,2,,2431,8199,45
15-64046,03/25/2015,03/30/2015,Approved,50000.0,1.0,5,1,,2258,8200,40
ARB137554,01/06/2014,01/06/2014,Approved,2408.4,40.0,2,3,,1316,8201,35
4500274520,03/23/2015,04/24/2015,Approved,10000.0,1.0,7,1,,2444,8202,16
03-76182,06/10/2014,06/12/2014,Approved,0.01,1.0,1,3,,1599,8203,40
94-62-7508,07/26/2012,07/30/2012,Approved,8916.24,6.0,0,4,,1107,8204,17
8041,01/03/2013,01/19/2013,Approved,19040.0,200.0,3,2,,120,8205,35
PO442188,10/02/2014,10/07/2014,Approved,45.67,1.0,8,0,,2503,8206,24
2660- 081500000261,06/03/2015,06/17/2015,Approved,5200.0,200.0,8,0,,1158,8207,23
50-62-109,04/10/2013,04/23/2013,Approved,17.4,12.0,0,4,,976,8208,12
4500224829,03/18/2014,03/24/2014,Approved,1197.0,70.0,6,3,,139,8209,48
10-T1118 A3,05/13/2013,06/07/2013,Approved,38763.0,1.0,7,3,,889,8210,28
PO12K027,03/08/2013,03/10/2013,Approved,294.0,1.0,6,2,,1331,308,10
12-435-550-0,08/05/2013,10/02/2013,Approved,1600000.0,1.0,4,0,,2436,8211,6
4500213519,12/27/2013,12/30/2013,Approved,23261.0,1.0,9,3,,1574,8212,10
REQ0011351,10/23/2013,11/02/2013,Approved,283.52,1.0,0,0,,692,8213,
4500175151,04/02/2013,04/03/2013,Approved,9427.0,1.0,8,4,,1444,8214,48
4500148450,11/07/2012,11/08/2012,Sent Back,6900.0,100.0,9,0,882,1234,8215,
13-G0053,08/16/2013,08/24/2013,Approved,13.98,3.0,7,2,,2643,5728,12
2UI2H1062,05/10/2013,05/30/2013,Approved,7168.0,1.0,8,1,,759,8216,21
CD13-157,06/06/2014,07/05/2014,Approved,4605.0,1.0,0,2,,1055,8217,6
14560222,06/24/2015,07/03/2015,Approved,667.0,50.0,5,4,,1870,8218,4
C540-4321,02/24/2014,03/20/2014,Approved,6.92,1.0,7,1,,1962,8219,35
40-64-3514,09/09/2014,09/18/2014,Approved,152.45,1.0,9,2,,890,8220,35
4500247749,08/21/2014,08/26/2014,Approved,1038.0,3.0,5,4,,292,8221,34
4500228636,04/14/2014,05/03/2014,Approved,1252.1,1.0,2,0,,2640,67,22
REQ0013224,07/17/2014,07/29/2014,Approved,2300.0,1.0,6,0,,467,8222,15
PA2K126,10/18/2012,10/20/2012,Approved,1654.4,16.0,6,3,,1549,8223,43
12HO1524,06/14/2013,06/23/2013,Approved,6831.0,1.0,9,0,,2497,8224,52
2PA2U020,10/09/2012,10/22/2012,Approved,6437.92,1.0,1,4,,2206,5636,16
4500228736,04/15/2014,04/16/2014,Approved,4810.07,1.0,8,2,,1317,8225,10
13C481004,02/12/2014,02/20/2014,Approved,7500.0,1.0,6,0,,2710,8226,44
4500219498,04/20/2015,04/25/2015,Approved,69.42,1.0,8,0,,1874,8227,16
0774-2014,11/06/2014,11/08/2014,Approved,4647.0,1.0,7,0,,2216,8228,35
C10.0167,11/07/2012,11/25/2012,Approved,498155.0,1.0,2,0,,208,8229,45
4600009755,08/29/2012,09/01/2012,Approved,94287.14,1.0,9,1,,2063,8230,13
REQ0010733,07/24/2013,08/08/2013,Approved,370.0,4.0,7,2,,1756,8231,10
865H4000,08/20/2014,09/25/2014,Approved,4946.04,36.0,0,0,,698,8232,10
3163698,02/05/2014,02/18/2014,Approved,14735000.0,1.0,2,2,,2261,8233,50
4500176728,04/10/2013,04/10/2013,Approved,3531.25,113.0,7,2,,2741,8234,48
PR450312,01/26/2015,01/29/2015,Sent Back,2746.1,70.0,5,4,883,136,8235,
91300000088,06/21/2013,06/23/2013,Approved,53122.52,1.0,6,2,,2301,71,27
50-64-17,08/01/2014,08/06/2014,Approved,22.16,1.0,2,0,,976,8236,34
12-64008-008,11/07/2012,11/14/2012,Approved,11286950.4,1.0,9,0,,429,8237,40
14-501-0223,02/13/2015,02/22/2015,Approved,9005.0,1.0,7,2,,357,8238,8
4500248200,08/26/2014,08/29/2014,Approved,1797.0,300.0,8,3,,1065,8239,19
50-64-33,10/02/2014,10/02/2014,Sent Back,98.16,3.0,9,3,884,976,8240,
REQ0013740,11/12/2014,11/17/2014,Approved,7518.91,1.0,6,4,,350,8241,34
3177155,07/15/2014,09/01/2014,Approved,4760.01,1.0,8,3,,2469,8242,4
12-G0390,04/09/2013,04/19/2013,Approved,1536.4,40.0,3,0,,53,8243,24
so11501,12/11/2012,12/15/2012,Approved,580.7,1.0,2,3,,1902,8244,29
REQ0010649,06/17/2013,06/23/2013,Approved,13.0,4.0,5,1,,1335,3117,38
4500203248,10/26/2013,11/02/2013,Approved,476.16,12.0,5,0,,2503,8245,23
P1200018,08/03/2012,08/03/2012,Approved,0.0,1.0,5,0,,2406,1967,35
4500276943,04/09/2015,04/16/2015,Approved,3516.52,1.0,4,0,,2640,8246,19
7612,10/01/2012,10/13/2012,Sent Back,4617.0,1.0,9,3,885,1362,277,0
04-35399,06/07/2013,06/17/2013,Approved,278191000.0,1.0,0,2,,2074,8247,40
4500224873,06/26/2015,06/30/2015,Approved,386.96,1.0,7,1,,1874,8248,16
4500265320,02/02/2015,02/13/2015,Approved,45.6,24.0,2,4,,1536,8249,24
4500213533,12/26/2013,01/04/2014,Sent Back,7359.6,1.0,9,4,886,1923,595,
4500282471,05/20/2015,05/25/2015,Approved,61327.0,350.0,8,0,,3020,8250,39
4500288398,06/18/2015,07/01/2015,Sent Back,20000.0,1.0,7,4,887,352,4549,50
HC39621-13-6020,05/14/2014,05/14/2014,Approved,73900.0,1.0,5,2,,1478,8251,35
S4250028,12/17/2014,12/27/2014,Approved,69.44,2.0,4,0,,206,8252,16
REQ0009965,03/12/2013,03/14/2013,Approved,9765.0,7.0,5,1,,263,8253,33
12-G0441,06/20/2013,06/23/2013,Approved,1.32,1.0,0,1,,1316,8254,12
4500269063,02/12/2015,02/23/2015,Approved,100000.0,1.0,0,2,,2197,486,48
4500235079,05/28/2014,06/09/2014,Approved,696.42,1.0,5,0,,2757,8255,19
41893,09/11/2014,09/28/2014,Approved,7713.05,1.0,1,1,,2006,6639,0
4500169235,02/07/2013,02/10/2013,Approved,1528.3,170.0,7,3,,1264,8256,44
4500216442,01/22/2014,01/25/2014,Approved,782.5,50.0,6,2,,1678,8257,44
4500257933,11/10/2014,12/08/2014,Approved,17717.33,1.0,7,0,,2405,8258,5
12-506-0093,05/02/2013,05/05/2013,Approved,3416.0,5600.0,8,0,,707,8259,48
PR258127,12/11/2012,12/12/2012,Approved,21807.05,1.0,8,0,,357,8260,48
C200-4410,04/24/2014,05/10/2014,Approved,13.95,1.0,0,2,,761,8261,15
4500262278,12/16/2014,12/26/2014,Approved,859.68,4.0,0,2,,2835,8262,4
S4912002,06/09/2014,06/22/2014,Approved,70000.0,1.0,7,1,,2999,8263,16
4500274552,03/23/2015,03/25/2015,Approved,4266.0,2700.0,9,0,,292,8264,48
4500202454,09/26/2013,10/24/2013,Approved,51.97,1.0,8,0,,1874,8265,16
42A9049,11/01/2012,11/07/2012,Approved,54000.0,1.0,7,3,,39,704,45
1UI4A306,04/16/2015,05/01/2015,Approved,6981.39,1.0,2,3,,519,8266,50
C160-5336,03/13/2015,03/25/2015,Approved,12.2,5.0,4,4,,2395,1212,12
45455,04/30/2015,05/02/2015,Approved,45970.0,1.0,4,2,,1636,8267,10
12-20149,06/28/2013,07/18/2013,Approved,261009.0,1.0,3,4,,177,8268,44
REQ0012846,06/13/2014,06/20/2014,Approved,43.5,3.0,2,0,,1792,8269,12
4500200126,07/24/2013,07/28/2013,Approved,32857.92,32.0,5,4,,2675,8270,23
4500169121,10/07/2013,10/29/2013,Approved,961415.0,1.0,9,3,,428,8271,19
4PA2G274,08/07/2013,08/18/2013,Approved,2546.87,1.0,1,0,,2148,8272,32
2013-08-OHII,07/11/2014,07/17/2014,Approved,196560.0,2184.0,6,3,,612,8273,40
4500189109,07/05/2013,07/13/2013,Approved,255.0,10.0,4,1,,1678,8274,48
3172442,10/14/2013,10/17/2013,Approved,32.97,3.0,3,1,,2565,8275,46
8551,04/25/2013,05/10/2013,Approved,3573.9,1.0,6,4,,1279,8276,34
2UI4E809,09/30/2014,10/04/2014,Approved,6400.0,1.0,2,2,,1808,8277,46
CF141009,06/12/2015,06/13/2015,Approved,23.99,1.0,6,1,,1107,8278,35
840D2000,10/08/2012,11/01/2012,Approved,118.08,24.0,7,3,,1678,8279,12
4500163475,12/17/2012,12/25/2012,Approved,7783.56,1.0,3,0,,2668,8280,25
4500249037,09/11/2014,09/12/2014,Approved,6454.12,1.0,1,1,,327,67,19
REQ0013805,09/24/2014,09/30/2014,Approved,31.46,2.0,0,3,,102,8281,12
0117-2013,08/14/2013,08/17/2013,Approved,108.0,4.0,3,2,,2589,8282,55
4500287567,06/15/2015,06/29/2015,Approved,14180.88,1.0,8,2,,1262,8283,34
P1400323,10/03/2014,10/21/2014,Approved,96.3,3.0,5,0,,2047,8284,12
1UI3D087,09/03/2013,09/03/2013,Approved,9177.0,1.0,6,2,,253,8285,13
1084,12/21/2012,12/22/2012,Approved,324.0,1.0,8,3,,2699,8286,35
4500286191,06/10/2015,06/30/2015,Approved,40.38,6.0,4,1,,2405,8287,23
4500176852,04/10/2013,04/14/2013,Approved,181.44,3.0,7,4,,2339,8288,3
4500223654,06/01/2015,07/06/2015,Approved,75.43,1.0,3,1,,1874,2768,16
4500286659,06/11/2015,06/24/2015,Approved,2475.0,9.0,8,3,,252,4760,32
4500233989,05/21/2014,05/26/2014,Approved,177.54,1.0,6,2,,1065,2367,23
4500144367,07/30/2012,09/01/2012,Approved,68.55,15.0,2,2,,1814,8289,24
13-G0064,08/20/2013,08/25/2013,Sent Back,70.32,1.0,2,2,888,2804,8290,
4500199179,06/27/2013,07/10/2013,Approved,10123.3,1.0,9,1,,2568,8291,41
42B0551,04/20/2015,04/25/2015,Approved,100000.0,1.0,3,3,,39,142,45
SA-265-12MA,12/11/2012,12/14/2012,Approved,18400.0,1.0,7,1,,1631,8292,6
PO132461,10/28/2013,10/29/2013,Approved,17100.0,1.0,8,1,,1992,8293,25
3169417,05/06/2013,05/10/2013,Approved,206.89,1.0,6,4,,2843,8294,4
FV149037,06/25/2015,07/11/2015,Approved,38025.0,1.0,7,4,,2546,8295,6
4500151710,06/09/2014,06/20/2014,Sent Back,7872.0,1.0,0,4,889,139,,48
PO14K110,05/15/2015,05/15/2015,Approved,468.6,2.0,3,3,,2424,8296,10
PRF 14-1758,05/17/2015,05/18/2015,Approved,8.75,1.0,3,4,,39,8297,38
12C80063,04/24/2013,04/25/2013,Approved,99730.0,1.0,6,4,,1426,8298,45
REQ0013084,06/24/2014,07/21/2014,Approved,103.04,2.0,0,1,,102,8299,12
3UI4B001,07/23/2014,07/24/2014,Approved,14250.0,1.0,4,4,,2495,8300,29
DCA0002452,01/16/2013,01/27/2013,Approved,1191.5,5.0,0,4,,2883,8301,35
HCD 13-6661,06/26/2013,07/02/2013,Approved,5300.7,1.0,5,1,,143,8302,12
0272-2012,01/25/2013,01/29/2013,Approved,4964.7,19.0,3,0,,120,8303,35
4500273167,03/12/2015,03/31/2015,Sent Back,18621.86,1.0,2,0,890,750,,35
076H3036,01/08/2014,01/30/2014,Approved,6195.0,1.0,3,4,,1871,8304,35
C0000467,07/01/2014,08/05/2014,Approved,285000.0,285000.0,5,0,,2197,8305,43
12-194U,04/30/2014,05/04/2014,Approved,104000.0,1.0,6,3,,39,7187,45
15-CCO-1030,12/04/2014,12/08/2014,Approved,9845.0,1.0,4,2,,1710,8306,15
4500211453,07/01/2014,07/03/2014,Approved,0.0,4.0,0,2,,2041,8307,33
4500279687,04/30/2015,05/06/2015,Approved,765.0,20.0,2,3,,2497,8308,52
4500177293,04/15/2013,04/17/2013,Approved,20592.0,960.0,3,2,,1678,8309,8
94-62-7544,10/15/2012,10/31/2012,Approved,9075.0,3.0,8,2,,485,8310,35
4500208298,11/20/2013,11/21/2013,Approved,1903.76,1.0,3,4,,1210,8311,19
4500282502,05/21/2015,06/01/2015,Approved,342.0,100.0,8,4,,412,8312,30
01A1492,09/29/2014,10/01/2014,Approved,190000.0,1.0,7,1,,700,8313,50
12-10139,09/11/2012,09/15/2012,Approved,845400.0,1.0,9,0,,2523,8314,40
4500148011,08/23/2012,09/12/2012,Sent Back,1456.5,150.0,2,3,891,1827,8315,
SN450307,10/22/2014,10/26/2014,Approved,34200.0,1.0,3,2,,2207,8316,8
3U3F1090,11/27/2013,12/07/2013,Approved,34180.7,1.0,9,1,,2481,8317,29
P3714AQB,04/23/2014,05/02/2014,Approved,3275.74,26.0,0,0,,1133,8318,32
3125216,05/20/2014,07/07/2014,Approved,64814.0,1.0,9,4,,991,8319,43
4500193360,08/08/2013,08/16/2013,Approved,330.0,12.0,1,2,,1193,8320,5
13-452,08/28/2014,09/05/2014,Approved,4239.6,1.0,1,2,,2606,8321,38
03A2070,07/05/2013,08/16/2013,Approved,150000.0,1.0,9,3,,2598,8322,2
14-0345,05/20/2015,05/23/2015,Approved,10389.96,1.0,8,4,,2129,8323,35
DCT12003,12/26/2012,01/09/2013,Approved,2134.42,1.0,6,3,,200,8324,35
14-196U,05/04/2015,06/01/2015,Approved,15000.0,1.0,3,4,,39,4138,45
4500199066,09/16/2013,09/17/2013,Approved,1342.6,1.0,8,4,,2574,306,41
7-13-15-004,06/19/2013,06/24/2013,Approved,4500.0,1.0,1,2,,556,8325,15
3173754,01/07/2014,01/15/2014,Approved,48319.8,1.0,4,0,,2503,8326,24
4500246994,08/19/2014,08/29/2014,Approved,8934.0,600.0,6,0,,1990,8327,32
4500220645,04/20/2015,05/20/2015,Approved,3551.92,8.0,3,3,,2568,8328,39
14-01-0985,03/12/2015,03/16/2015,Approved,54383.06,1.0,9,3,,2497,8329,50
4500192057,12/03/2012,12/05/2012,Approved,68333.62,1.0,9,0,,1870,4484,44
13518007,07/22/2013,07/27/2013,Approved,3187.6,20.0,9,2,,102,8330,12
REQ0013078,06/27/2014,07/12/2014,Approved,318.85,5.0,1,4,,102,8331,12
4500261103,12/08/2014,12/15/2014,Sent Back,7679.71,1.0,3,3,892,2684,8332,
61300000135,12/10/2012,12/22/2012,Approved,1836.1,10.0,9,4,,102,8333,12
4500235140,05/29/2014,06/08/2014,Approved,7120.0,4000.0,9,2,,2397,8334,48
4500271246,04/27/2015,04/30/2015,Approved,1000.0,500.0,9,1,,2157,8335,48
3166237,10/25/2012,11/11/2012,Approved,16131.24,1.0,2,2,,1041,8336,24
13518078,01/16/2014,01/25/2014,Approved,3869.4,30.0,0,2,,102,8337,12
4500264710,01/07/2015,02/05/2015,Approved,364.05,45.0,5,1,,2927,8338,12
4500167305,01/22/2013,01/26/2013,Approved,392.45,1.0,3,4,,357,1323,24
4500238361,06/16/2014,06/20/2014,Approved,182.0,8.0,6,3,,2405,8339,32
4VCGC190,12/15/2014,12/30/2014,Approved,9873.6,5.0,2,1,,2486,8340,35
GP140101,12/04/2014,12/05/2014,Approved,150.0,5.0,7,4,,1545,8341,42
4500269842,02/23/2015,02/25/2015,Approved,6091.0,1.0,1,3,,1678,1105,34
14-PO-01445,01/23/2015,01/25/2015,Approved,558000.0,1.0,1,2,,2278,8342,8
4500157110,10/25/2012,10/28/2012,Approved,990.0,1.0,9,0,,549,8343,48
REQ0010878,07/02/2013,07/10/2013,Approved,225.88,4.0,3,1,,1792,8344,41
4500283043,05/22/2015,05/23/2015,Approved,1356.0,1.0,3,0,,2683,8345,12
PO442125,09/08/2014,09/09/2014,Approved,30717.0,1.0,5,4,,2257,8346,25
C390011,12/19/2012,12/21/2012,Approved,241017.0,1.0,0,3,,695,8347,33
P1200042,07/19/2012,07/22/2012,Approved,205.4,10.0,5,3,,1814,8348,12
41561,06/15/2015,06/28/2015,Approved,116204.4,65.0,6,0,,750,8349,35
4500284982,06/05/2015,06/17/2015,Approved,13328.0,1.0,3,4,,357,8350,48
4500284100,05/29/2015,06/02/2015,Approved,6737.28,64.0,2,0,,1678,8351,48
14-6365,05/28/2015,06/02/2015,Approved,36388.82,1.0,7,4,,2167,8352,54
FK130075,08/15/2013,08/16/2013,Approved,2065.44,3.0,5,1,,750,8353,35
REQ0012704,06/13/2014,06/18/2014,Approved,208.28,4.0,2,3,,102,5734,35
14-20008-000,10/07/2014,10/08/2014,Approved,87600.0,1.0,6,4,,2922,8354,19
07A3740,03/20/2015,03/30/2015,Approved,94784.0,1.0,7,4,,2392,8355,6
W0000648,02/12/2014,03/10/2014,Approved,227.38,1.0,1,2,,318,8356,41
269855,07/06/2012,07/24/2012,Approved,7101.0,1.0,9,3,,1611,634,7
PO5319743418,08/14/2014,08/22/2014,Approved,16017.5,1.0,6,2,,1113,1138,7
DOF 8860-219,04/23/2015,05/11/2015,Approved,48300.0,1.0,0,1,,2357,8357,33
186,10/31/2014,11/07/2014,Approved,2000.0,1.0,6,1,,192,8358,46
4500287215,06/15/2015,06/15/2015,Approved,1160.88,56.0,1,1,,115,8359,48
SA12 3009,11/06/2012,11/07/2012,Approved,664.61,1.0,6,2,,773,8360,27
S3869067,06/09/2014,06/09/2014,Approved,2840.0,4.0,3,1,,852,8361,34
2PA4L034,11/19/2014,11/20/2014,Approved,340.0,17.0,9,4,,1138,8362,36
3175381,04/09/2014,04/26/2014,Approved,500000.0,1.0,5,4,,2120,8114,33
4500204811,11/26/2013,12/02/2013,Approved,1770.0,2.0,0,4,,1322,8363,0
4500205523,12/17/2013,12/19/2013,Approved,698.0,4.0,3,3,,102,8364,12
Sa13 3006,09/19/2013,09/25/2013,Approved,645.0,1.0,0,1,,1566,1519,33
PO531892066,06/19/2014,06/20/2014,Approved,5495.0,1.0,5,0,,1096,8365,19
4500276995,04/10/2015,04/15/2015,Approved,5160.57,1.0,4,3,,2405,8366,22
4500149697,09/04/2012,09/07/2012,Approved,9228.0,1.0,9,1,,2897,8367,24
4500164770,12/26/2012,12/27/2012,Approved,24067.88,24067.88,8,1,,1444,8368,48
301H2011,01/24/2013,02/04/2013,Approved,72.5,1.0,8,2,,1041,8369,12
4500174935,04/03/2013,05/03/2013,Approved,7386.05,1.0,5,2,,2452,8370,48
4500231017,05/30/2014,06/22/2014,Approved,150.5,10.0,0,4,,3020,8371,46
3PA2C704,03/18/2013,03/21/2013,Sent Back,16295.07,1.0,6,0,893,2444,,16
TA-30418,06/20/2013,06/30/2013,Approved,4963.92,8.0,7,0,,102,8372,35
2660-2200001133,09/04/2012,09/20/2012,Approved,223691.0,1.0,3,3,,916,8373,33
PR350627,05/19/2014,05/23/2014,Approved,444.96,72.0,5,0,,48,8374,12
4500261194,12/09/2014,12/11/2014,Sent Back,1049.5,1.0,0,0,894,352,8375,19
14M-213,05/28/2015,06/10/2015,Approved,49028.76,1.0,9,3,,2392,8376,15
13-431-0058,01/30/2014,02/02/2014,Approved,3920.0,20.0,6,0,,2593,8377,12
4500246185,08/11/2014,08/11/2014,Approved,745.0,2.0,6,3,,2574,8378,0
5600004724,06/22/2015,06/24/2015,Approved,3665959.96,1.0,9,3,,2657,8379,35
4500163847,12/20/2012,12/22/2012,Approved,9981.0,1.0,8,0,,44,2461,4
76WH2005,07/27/2012,08/17/2012,Approved,85387.0,515.0,2,3,,3001,8380,32
S1340009-Amendment 1,04/06/2015,04/09/2015,Approved,7500.0,1.0,7,0,,623,8381,
12CMAS-0048S,08/15/2013,08/17/2013,Approved,254475.0,1755.0,7,2,,1179,8382,45
4500271731,03/04/2015,03/06/2015,Approved,5158.4,8320.0,5,4,,707,8383,48
3172887,12/22/2014,01/27/2015,Approved,15688.0,1.0,0,4,,1949,8384,43
P1250014,06/05/2013,06/06/2013,Sent Back,25591.0,1.0,7,3,895,649,,28
12-64089,08/21/2012,08/22/2012,Approved,36000.0,1.0,7,0,,444,8385,40
REQ0010878,07/02/2013,07/30/2013,Approved,11.58,6.0,3,3,,1792,8386,41
4500209139,11/26/2013,11/29/2013,Approved,271.68,1.0,6,4,,2503,8387,42
1382-2014,03/03/2015,03/20/2015,Approved,319.0,1.0,0,4,,2387,8388,32
4500244246,03/23/2015,03/25/2015,Approved,30000.0,1.0,2,4,,13,8389,29
76WD3021,08/16/2013,08/29/2013,Approved,5180.0,400.0,3,2,,619,8390,19
LN450101,05/06/2015,05/12/2015,Approved,393660.0,1.0,0,3,,926,8391,33
42A8285,06/03/2013,06/07/2013,Approved,50000.0,1.0,4,3,,39,278,45
13518080,01/24/2014,02/05/2014,Approved,34473.99,1.0,2,0,,388,8392,33
2660- 031300000379,05/02/2013,05/17/2013,Approved,159.9,30.0,2,1,,2503,8393,46
50-63-20,08/06/2013,08/19/2013,Approved,4.08,3.0,3,4,,976,8394,12
4500199404,06/23/2013,07/22/2013,Approved,8736.58,1.0,0,2,,146,8395,35
4500221111,04/16/2015,04/18/2015,Approved,120.0,1.0,9,3,,2444,8396,51
2UI2K1132,07/24/2012,07/28/2012,Approved,10909.0,1.0,8,1,,1805,8397,10
4500271483,03/03/2015,03/04/2015,Approved,6289.92,1.0,0,0,,115,8398,55
12-G0330,03/14/2013,03/24/2013,Approved,49.8,2.0,5,1,,1316,8399,30
15K-6029,04/09/2015,04/14/2015,Approved,14712500.0,1.0,5,4,,1131,8400,28
2UI4N011,07/21/2014,07/25/2014,Approved,15160.0,1.0,2,2,,1020,8401,38
2089-2014,06/26/2015,07/30/2015,Approved,660.0,30.0,1,3,,2589,8402,3
4UI2H787,08/04/2012,08/12/2012,Approved,14625.0,1.0,5,1,,378,8403,10
4500207854,02/26/2014,03/02/2014,Approved,69.54,1.0,9,1,,1874,8404,16
265D3000,09/03/2013,09/06/2013,Approved,226.95,1.0,5,3,,855,8405,34
DSC13136,06/10/2014,06/24/2014,Approved,280.0,1.0,4,1,,484,8406,43
SA4015-3,03/16/2015,04/08/2015,Approved,6322.56,1.0,5,0,,685,8407,38
4500183759,06/04/2013,06/14/2013,Approved,1467.1,1.0,8,4,,1868,8408,34
REQ0011988,02/12/2014,02/21/2014,Approved,64.62,1.0,6,2,,102,3169,12
REQ0014153,12/02/2014,12/07/2014,Approved,140.0,40.0,4,3,,1041,8409,24
3173099,11/19/2013,12/12/2013,Approved,67230.0,1.0,8,4,,53,2660,54
P-140432,04/11/2014,04/12/2014,Approved,39990.0,200.0,5,2,,952,8410,12
P2810ASR,06/06/2013,06/15/2013,Approved,211.56,6.0,9,0,,5,65,44
CF140525,01/26/2015,02/03/2015,Approved,499.99,1.0,7,1,,2362,8411,3
DSC12057,01/24/2013,02/01/2013,Approved,398.99,1.0,9,2,,13,8412,12
4500284962,06/03/2015,06/04/2015,Approved,132569.0,1.0,0,4,,1128,8413,4
14-G0035,08/12/2014,08/13/2014,Approved,10.8,2.0,6,2,,1374,8414,53
HC28202-12-1760,12/19/2012,01/12/2013,Approved,10545.89,1.0,2,1,,120,8415,35
BOE 2011-4242,06/23/2015,06/29/2015,Approved,6454106.65,1.0,1,0,,1151,8416,19
13-5483,06/19/2014,07/12/2014,Approved,7913.0,1.0,5,1,,1531,634,7
90170534,02/21/2015,03/28/2015,Approved,8776.0,1.0,9,1,,636,8417,33
4500249142,09/03/2014,09/11/2014,Approved,4566.79,1.0,9,2,,1210,8418,8
RR120405,02/19/2013,03/12/2013,Approved,91.8,5.0,8,3,,120,2394,46
4500229482,04/18/2014,04/20/2014,Approved,463.68,36.0,5,3,,988,8419,19
FV250335,04/17/2013,05/05/2013,Approved,300.0,20.0,7,2,,2472,8420,19
4500161485,12/05/2012,12/08/2012,Approved,89.4,3.0,6,0,,1870,8421,30
4500206985,02/04/2014,02/06/2014,Approved,58.8,1.0,2,2,,1874,1492,16
4500149301,08/30/2012,10/02/2012,Approved,13990.0,1000.0,7,0,,604,8422,1
PO13K068,04/18/2014,04/21/2014,Approved,245.0,1.0,5,1,,1035,401,10
4500241783,07/07/2014,07/18/2014,Approved,1215.2,1.0,8,3,,53,4077,24
12-10406,06/24/2013,06/25/2013,Approved,92024.0,1.0,9,4,,532,8423,40
14-G0351,03/05/2015,03/15/2015,Approved,49.8,12.0,6,1,,2392,8424,39
REQ0011558,12/11/2013,12/27/2013,Approved,224.0,112.0,6,0,,698,6782,5
4500217817,12/05/2014,01/02/2015,Approved,5175.0,1.0,5,2,,2129,527,33
4500192070,07/29/2013,08/02/2013,Approved,9378.57,1.0,6,3,,2640,8425,19
D0239,08/26/2014,09/03/2014,Approved,52121.85,1.0,1,0,,689,8426,11
4500152452,09/20/2012,09/27/2012,Approved,11869.88,1.0,0,2,,2223,8427,5
4500219594,06/27/2014,07/06/2014,Approved,5236.0,9350.0,6,3,,707,8428,48
0278-2012,02/01/2013,02/12/2013,Sent Back,2057.68,89.0,2,0,896,120,491,
14-700-7008,09/16/2014,09/24/2014,Sent Back,44999.0,1.0,8,1,897,3032,,29
1PA2F959,07/09/2013,07/16/2013,Approved,8197.58,1.0,3,2,,2946,8429,1
12548176,12/20/2012,12/25/2012,Sent Back,2494.8,3960.0,9,0,898,707,,48
11B-5727,01/08/2013,01/16/2013,Approved,1799483.0,1.0,2,0,,1496,8430,18
s32113002411,04/08/2013,04/08/2013,Approved,38611.2,1.0,7,0,,1560,8431,52
BMB43730,06/17/2015,06/20/2015,Approved,29022.51,1.0,4,1,,1035,8432,10
13-G0478,06/25/2014,06/29/2014,Approved,863.04,4.0,1,2,,2147,215,12
4500174604,03/21/2013,03/21/2013,Approved,3425.76,144.0,8,3,,814,8433,8
